msisdn,action,action_type,propensity,channel,rationale_WHY,message_HOW,guard_status,gen_source
97451726331,Data_AddOn_5GB,NBO,0.3325,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452794291,Data_AddOn_5GB,NBO,0.1981,SMS,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457353385,Retention_Save_25pct,Retention,0.2341,Push,"Customer exceeded the data cap in 1 of the last 3 months, is 22 days from renewal.","Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 22 days - switch with no p",APPROVED,offline
97455952075,Data_AddOn_5GB,NBO,0.1363,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454898606,Data_AddOn_5GB,NBO,0.2217,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 45 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453878117,10GB_Aggressive_HVC,Retention,0.5105,SMS,"Customer exceeded the data cap in 3 of the last 3 months, shows elevated churn risk, logged a recent complaint.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97455481617,Data_AddOn_5GB,NBO,0.2096,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458374626,Data_AddOn_5GB,NBO,0.1733,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97456287913,200mins_Upsell,Upsell,0.2038,SMS,Customer is a heavy data user (82% of cap).,Hi! You're using 82% of your data - 200mins Upsell gives you more headroom. Reply YES. Ooredoo,APPROVED,offline
97454733149,10GB_Aggressive_HVC,Retention,0.2456,Push,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97456316741,Data_AddOn_5GB,NBO,0.218,Push,Customer logged a recent complaint.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453804802,Data_AddOn_5GB,NBO,0.1367,Push,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455157263,Data_AddOn_5GB,NBO,0.2183,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455488198,Data_AddOn_5GB,NBO,0.2145,SMS,Customer is 36 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453733460,Data_AddOn_5GB,NBO,0.1776,SMS,Customer is 5 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458084609,Roaming_Daily_Pass,CrossSell,0.1716,SMS,Customer logged a recent complaint.,Hi! Add Roaming Daily Pass to get more from your plan. Reply YES. Ooredoo,APPROVED,offline
97457216538,5G_Unlimited_Upgrade,Upsell,0.1198,SMS,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.",Hi! You're using 74% of your data - 5G Unlimited Upgrade gives you more headroom. Reply YES. Ooredoo,APPROVED,offline
97455115362,Data_AddOn_5GB,NBO,0.1323,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452252557,Data_AddOn_5GB,NBO,0.2165,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97452490687,Data_AddOn_5GB,NBO,0.2073,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455057025,Data_AddOn_5GB,NBO,0.224,SMS,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97456272864,Data_AddOn_5GB,NBO,0.1378,Push,Customer is an active Youth customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454788963,Retention_Save_25pct,Retention,0.2388,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (86% of cap), is 49 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 49 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97454874910,Retention_Save_25pct,Retention,0.1412,SMS,Customer exceeded the data cap in 3 of the last 3 months.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97454368045,10GB_Aggressive_HVC,Retention,0.3927,Push,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (91% of cap), shows elevated churn risk.","Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97456185773,Data_AddOn_5GB,NBO,0.2836,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (91% of cap), is 40 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455832691,Data_AddOn_5GB,NBO,0.1111,Email,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.","Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451968616,Data_AddOn_5GB,NBO,0.215,Push,Customer is a heavy data user (86% of cap).,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455217733,Data_AddOn_5GB,NBO,0.1975,Email,"Customer exceeded the data cap in 2 of the last 3 months, is 52 days from renewal.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is 52 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97458914520,200mins_Upsell,Upsell,0.1606,SMS,"Customer is a heavy data user (99% of cap), is 48 days from renewal.",Hi! You're using 99% of your data - 200mins Upsell gives you more headroom. Reply YES. Ooredoo,APPROVED,offline
97452490036,10GB_Aggressive_HVC,Retention,0.5495,SMS,"Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97453869729,Data_AddOn_5GB,NBO,0.208,Call,"Customer exceeded the data cap in 3 of the last 3 months, is 55 days from renewal.","AGENT: Customer exceeded the data cap in 3 of the last 3 months, is 55 days from renewal. Recommend: Data AddOn 5GB suits your usage.",APPROVED,offline
97458585159,Data_AddOn_5GB,NBO,0.2185,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458179156,Data_AddOn_5GB,NBO,0.3004,Call,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (86% of cap), is 30 days from renewal.","AGENT: Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (86% of cap), is 30 days from renewal. Recommend: Data AddOn 5GB suits your usage.",APPROVED,offline
97459944718,Data_AddOn_5GB,NBO,0.2089,Call,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.","AGENT: Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint. Recommend: Data AddOn 5GB suits your usage.",APPROVED,offline
97458904428,10GB_Aggressive_HVC,Retention,0.1263,SMS,Customer exceeded the data cap in 1 of the last 3 months.,"Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97455202271,Data_AddOn_5GB,NBO,0.1298,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455042879,Data_AddOn_5GB,NBO,0.2248,Call,Customer exceeded the data cap in 3 of the last 3 months.,AGENT: Customer exceeded the data cap in 3 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97453322523,Data_AddOn_5GB,NBO,0.13,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455746771,200mins_Upsell,Upsell,0.1519,Push,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (90% of cap), logged a recent complaint.",You're using 90% of your data - 200mins Upsell gives you more headroom - tap to activate.,APPROVED,offline
97459640145,5G_Unlimited_Upgrade,Upsell,0.1224,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: You're using 78% of your data - 5G Unlimited Upgrade gives you more headroom.,APPROVED,offline
97452756124,10GB_Aggressive_HVC,Retention,0.2866,Call,Customer shows elevated churn risk.,"AGENT: Customer shows elevated churn risk. Recommend: Based on your recent usage, our 10GB Aggressive HVC keeps you covered.",APPROVED,offline
97451841531,Data_AddOn_5GB,NBO,0.285,Push,"Customer exceeded the data cap in 1 of the last 3 months, is 35 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97451864645,5G_Unlimited_Upgrade,Upsell,0.1405,Push,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.",You're using 78% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97452428127,Data_AddOn_5GB,NBO,0.1935,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456130076,5G_Unlimited_Upgrade,Upsell,0.1385,Push,"Customer exceeded the data cap in 3 of the last 3 months, is 23 days from renewal.",You're using 76% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97459859690,Data_AddOn_5GB,NBO,0.2118,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455254849,Data_AddOn_5GB,NBO,0.198,SMS,Customer is an active Mass customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458574587,Data_AddOn_5GB,NBO,0.1975,Email,Customer exceeded the data cap in 2 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97457515350,Data_AddOn_5GB,NBO,0.1364,SMS,Customer is an active Youth customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459336900,Data_AddOn_5GB,NBO,0.262,Call,Customer is a heavy data user (90% of cap).,AGENT: Customer is a heavy data user (90% of cap). Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97452615777,Data_AddOn_5GB,NBO,0.1312,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454512664,10GB_Aggressive_HVC,Retention,0.2091,Email,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (86% of cap), is 2 days from renewal.","Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (86% of cap), is 2 days from renewal.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 2 days - switch with no penalty.

Ooredoo",APPROVED,offline
97451973181,Roaming_Daily_Pass,CrossSell,0.1874,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 54 days from renewal.",Hi! Add Roaming Daily Pass to get more from your plan. Reply YES. Ooredoo,APPROVED,offline
97452491633,Data_AddOn_5GB,NBO,0.2661,Call,"Customer exceeded the data cap in 1 of the last 3 months, is 37 days from renewal.","AGENT: Customer exceeded the data cap in 1 of the last 3 months, is 37 days from renewal. Recommend: Data AddOn 5GB suits your usage.",APPROVED,offline
97453061774,Data_AddOn_5GB,NBO,0.2675,Call,Customer is an active Mass customer.,AGENT: Customer is an active Mass customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97453790358,Data_AddOn_5GB,NBO,0.209,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454860562,Data_AddOn_5GB,NBO,0.1286,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457976610,Data_AddOn_5GB,NBO,0.2209,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 28 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452765524,Data_AddOn_5GB,NBO,0.1939,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452250632,Data_AddOn_5GB,NBO,0.2081,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457210715,Data_AddOn_5GB,NBO,0.1765,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459526086,Data_AddOn_5GB,NBO,0.1869,Email,Customer exceeded the data cap in 2 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97454243087,Data_AddOn_5GB,NBO,0.1838,SMS,Customer is an active Mass customer.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451909711,Data_AddOn_5GB,NBO,0.3451,Push,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (87% of cap).",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97454711584,Data_AddOn_5GB,NBO,0.2126,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 53 days from renewal.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457913283,5G_Unlimited_Upgrade,Upsell,0.2774,Call,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (86% of cap), is 23 days from renewal.","AGENT: Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (86% of cap), is 23 days from renewal. Recommend: You're using 86% of your data - 5G Unlimited Upgrade gives you more headroom.",APPROVED,offline
97452619715,Data_AddOn_5GB,NBO,0.15,Push,Customer exceeded the data cap in 2 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453590310,5G_Unlimited_Upgrade,Upsell,0.157,Call,Customer is an active Youth customer.,AGENT: Customer is an active Youth customer. Recommend: You're using 66% of your data - 5G Unlimited Upgrade gives you more headroom.,APPROVED,offline
97457314768,10GB_Aggressive_HVC,Retention,0.148,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is a heavy data user (89% of cap), is 7 days from renewal, logged a recent complaint.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 7 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97459324454,Data_AddOn_5GB,NBO,0.1461,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459815995,10GB_Aggressive_HVC,Retention,0.1142,Push,Customer exceeded the data cap in 1 of the last 3 months.,"Based on your recent usage, our 10GB Aggressive HVC keeps you covered - tap to activate.",APPROVED,offline
97457726451,Data_AddOn_5GB,NBO,0.282,Push,"Customer exceeded the data cap in 2 of the last 3 months, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459064220,Data_AddOn_5GB,NBO,0.1258,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
